_blov_ = [
give up	rezigni	v.tr	w
give up claims to	rezigni	v.tr	
renounce	rezigni	v.tr	
resignation	rezignacio	n. as a mental state	w
surrender	rezigni	v.tr	
renouncement	rezigno	n.	w
]

_ruin_ = [
ruined	ruina	adj. representing ruin, having been ruined	w
ruins	ruinoj	n. remains of ruined buildings	w
ruin	ruinigi	v.tr to ruin a thing	
ruined	ruinigis	v.tr	
wrecked	ruinigi	v.tr	w
]

_abund_ = [
plenty	abundo	n. abundance	w
lavishly	abunde	adv.	w
is everywhere rife	abundas	v.ntr	
scarce	malabunda	adj.	w
]

_afer_ = [
affair	afero	n.	w
issue	afero	n.	w
item	afero	n.	w
matter	afero	n.	
thing	afero	n.	
]

_pren_ = [
take	preni	v.tr	
took	prenis	v.tr	
taken	prenita	adj.	
take	forpreni	v.tr take away	
taking	prenanta	adj.	
would take	forprenus	v.tr would take away	
take	kunpreni	v.tr take with	w
fished out	elprenis fiŝe	phr.	
pick up	repreni	v.tr	w
assume	alpreni	v.tr	w
picked it up	prenis ĝin	phr.	
take back	repreni	v.tr	w
embrace	ĉirkaŭpreni	v.tr	
]

_stud_ = [
study	studi	v.tr carefully observe or as a student	w
study	studejo	n. place to study	w
]

_skrib_ [
write	skribi	v.tr produce letters lined up in rows	w
written	skriba	adj. produced by writing	w
written	skribita	adj.	
described	priskribita	adj.	
signature	subskribo	n.	
inscription	surskribo	n.	w
describe	priskribi	v.tr	
indescribable	nepriskribebla	adj.	w
beyond description	preterpriskribebla	adj.	w
]

_intenc_ = [
intend	intenci	v.tr	w
mean	intenci	v.tr intended action	
meant	intencis	v.tr intended action	
purpose	intenco	n. intention	w
to the intent	intence	phr.	
]

_paŝ_ = [
step	paŝo	n. a step in walking	
step back	retropaŝi	v.ntr	w
steps back	retropaŝas	v.ntr	
step	paŝado	n. stepping	w
paces	paŝas	v.ntr	w
footstep	paŝo	n.	
step inside	enpaŝi	v.ntr	
]

_klopod_ = [
endeavor	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	w
manage	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	
set about	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	
busy oneself with	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	
make efforts	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	
deal with	klopodi	v.ntr worry anxiously, make efforts to achieve	
take steps	klopodi	v.ntr worry anxiously, made efforts to achieve something successful	
sought	klopodis	v.ntr worry anxiously, made efforts to achieve something successful	
]

_fleks_ = [
bent	fleksita	adj.	w
inflexibly	neflekseble	adv.	w
flexible	fleksebla	adj. bendable	w
flexible	fleksiĝema	adj. easily bendable	w
unbending	nefleksiĝe	adv. while not submitting	w
]

_abism_ = [
abyss	abismo	n.	w
gulf	abismo	n. abyss	w
abysmal	abisma	adj.	w
]

_civiliz_ = [
civilize	civilizi	v.tr to enlighten & make civilized 	w
civilization	civilizo	n. the act of civilizing 	w
civilization	civilizado	n. process aimed at the act of civilizing 	
civilized person	civilizito	n. 	
civilization	civiliziteco	n. state of civilized persons 	
civilisation	civilizo	n. the act of making one civilized	w
civilisation	civilizacio	n. society	w
]

_subit_ = [
short	subite	adv. suddenly as in stop-short	w
sudden	subita	adj.	w
suddenly	subite	adv.	w
suddenness	subiteco	n.	w
all at once	subite	adv.	w
]

_nov_ = [
new	nova	adj.	w
once more	denove	phr.	w
another	denove	adv. again	
old	malnova	adj.	w
over and over again	denove kaj denove	phr.	w
again	denove	adv.	
novice	novulo	n.	
]

_balanc_ = [
rock	balanci	v.tr rock something	
swing	balanci	v.tr	
bobbed	balanciĝis	v.ntr	
swinging	balanciĝi	v.ntr	
overbalanced	tro balanciĝis	v.ntr	w
]

_zorg_ = [
attend to	zorgi	v.tr.ntr	w
care for	zorgi	v.tr.ntr	w
tend	zorgi	v.tr.ntr normally plus pri	w
tend	prizorgi	v.tr.ntr	
take responsibility for	zorgi	v.tr.ntr	
care	zorgo	n. concern and responsibility	
careless	senzorga	adj. untroubled	
concern	zorgigi	v.tr.ntr cause concern or worry to	
recklessness	malzorgemo	n.	w
take care of	prizorgi	v.tr a sick person or a garden	
worry about	prizorgi	v.tr	
worry	zorgigi	v.tr cause to worry or be concerned	
take care of	prizorgi	v.tr	
taking care	zorgante	adv.	
mind	zorgi	v.tr.ntr be bothered by	w
]

_aĉet_ = [
buy	aĉeti	v.tr COMMERCE	
bought	aĉetis	v.tr	
buying	aĉetanta	adj.	
]

_harzard_ = [
chance	hazardi	v.tr leave to chance	w
at random	hazarde	adv.	w
]

_serĉ_ = [
pursuit	serĉo	n.	
search	serĉo	n.	w
searchingly	serĉe	adv.	w
prying	serĉanta	adj.	
seeking	serĉanta	adj.	w
blundered about	fuŝe serĉis	phr. searched blunderingly	
]

_form_ = [
form	formo	n. ie shape	
form	formi	v.tr	w
shaped	formita	adj.	w
uniform	unuforma	adj. nonvarying	w
amorphous	senforma	adj. lacking shape	w
amorphous	senforma	adj. non-crytalline	w
shapeless	senforma	adj.	w
shape	formo	n. SHAPE	w
oblong	longforma	adj. SHAPE	w
]

_angul_ = [
angle	angulo	n.	w
corner	angulo	n.	w
triangular	triangula	adj.	w
corner	stratangulo	n. street corner	w
]

# -PROKSIM-
_proksim_ = [
near	proksima	adj.	w
close	proksime	adv. closely	
roughly	proksimume	adv.	w
nearer	pli proksimen	phr.	
closer	pli proksime	adv.	
nearest	plej proksime	adv.	
closest	plej proksima	phr.	
approximate	proksimumi	v.tr	w
approach	alproksimiĝi	v.ntr	w
drew nigh	alproksimiĝis	v.ntr approached	
draws near	alproksimiĝas	v.ntr	w
far	malproksime	adv.	
in distance	malproksime	adv. far away	w
far away	malproksime	adv.	w
]

_venk_ = [
succumb	venkiĝi	v.ntr	w
victor	venkanto	n. one who conquers and is victorious WAR	w
defeat	malvenko	n. WAR	w
]

# -POV-
_pov_ = [
can	povas	v.tr has the ability to	
can’t	ne povas	phr.	
can't	ne povi	v.tr	w
cannot	ne povas	phr.	w
was able	povis	v.tr	w
be able to	povi	v.tr be able to do something	
couldn't	ne povus	phr.	
could	povis	v.tr	
couldn’t	ne povis	v.tr	
impotent	senpova	adj.	w
could	povus	v.tr	
know how to	povi	v.tr	
know how to	scipovi	v.tr more specific form of povi	
can it be	ĉu povas esti	phr.	s
]

_forges_ = [
forget	forgesi	v.tr	w
forgot	forgesis	v.tr	
forgotten	forgesinta	adj. forgot, not was forgotten	
forgotten	forgesita	adj. was forgotten	
forgetfulness	forgesemo	n.	
shall never forget	neniam forgesos	phr.	
]

_flu_ = [
flows	fluas	v.ntr	
running	fluanta	adj. flowing	
stream	fluo	n.	w
undercurrent	subfluo	n.	
extra bit	superfluo	n.	
effluence	elfluo	n.	w
well up	suprenflui	v.ntr	w
gutter	defluilo	n.	w
fliessandes	fluanta	adj. German, flowing	s
]

_influ_ = [
influence	influi	v.tr	w
influence	influo	n.	w
influential	influa	adj.	w
affect	influi	v.tr affect or influence	
]

_aspekt_ = [
appear	aspekti	v.ntr how one looks to others	w
appearance	aspekto	n.	w
aspect	aspekto	n.	w
look	aspekti	v.ntr appear as, how one looks to others	w
visage	aspekto	n. appearance	w
to look at	laŭ aspekte	phr. in terms of appearance	
]

_kaŝ_ = [
conceal	kaŝi	v.tr	w
hid	kaŝis	v.tr	
hidden	kaŝita	adj.	w
hides	kaŝas	v.tr	w
slyly	kaŝe	adv.	
openly	malkaŝe	adv. revealingly as in talk openly	w
stealth	kaŝeco	n.	w
disclose	malkaŝi	v.tr	w
hiding-place	kaŝejo	n.	w
]

_verk_ = [
compose	verki	v.tr	w
write	verki	v.tr	w
work	verko	n.	w
writer	verkisto	n. PUBLISH	w
masterpiece	ĉefverko	n.	w
]

# -DIR-
_dir_ = [
say	diri	v.tr	
remark	diri	v.tr	
tell	diri	v.tr	
said	diris	v.tr	
told	diris	v.tr	
had told	diris	v.tr	
saying	diranta	adj.	
spoken	dirita	adj.	w
uttered	eldirita	adj.	w
unsay	maldiru	v.tr	w
would tell	dirus	v.tr	
I tell you	mi diras al vi	phr.	
it is said	oni diras	phr.	
rumour	onidiro	n.	w
gossip	onidiro	n. rumor, positive or negative	
muttered	murmurdiris	v.tr TALK	w
muttering	murmurdirante	adv.	
mutter	murmurdiri	v.tr	w
to say a word	diri eĉ vorton	phr. idiom 	w
mean	volas diri	phr. correct a thing mis-spoken	w
]

# -KONSTERN-
_konstern_ = [
consternation	konsterno	n.	w
disconcerted	konsternita	adj.	w
dismayed	konsternita	adj.	w
startled	konsternite	adv.	
started	konsterniĝe resaltis	phr. recoil from being startled	w
startled	konsternis	v.tr past tense of startle	w
starts	ekkonsterniĝas	v.ntr is started	w
]

_grup_ = [
group	grupo	n.  	w
group	grupigi	v.tr make a group 	w
group	grupiĝi	v.ntr become a group 	w
]

_ag_ = [
act	ago	n. action	w
action	ago	n.	w
act	agi	v.ntr make an action	w
]

_sekur_ = [
safe	sekura	adj.	w
safest	plej sekure	phr.
]

_solid_ = [
dense	solida	adj.	
massive	solida	adj.dense	
consolidate	solidigi	v.tr
]

_util_ = [
useful	utila	adj.	w
benefit	utili	v.tr.ntr bring benefit	w
be of use	utili	v.tr.ntr bring benefit	
avail	utiligi	v.tr avail oneself, take advantage of	w
useless	senutila	adj.	w
have done you harm	malutilis al vi	phr.	
does you harm	malutilas al vi	phr.	
harm	malutilo	n. practial harm	
it's no use	ne utilas	phr.	w
]

_serioz_ = [
serious	serioza	adj.	w
seriously	serioze	adv.	w
grave	serioze	adv. serious not flippant	
earnest	serioza	adj.	
in earnest	serioza	adj.	w
somber	serioza	adj.	w
gravely	serioze	adv.	w
made light of it	traktis ĝin malserioze	phr.	w
]

_jun_ = [
old	maljuna	adj.	w
grown old	maljuniĝinta	adj.	
youthful	juneca	adj.	w
old lady	maljunulino	n.	
old man	maljunulo	n.	w
old people	maljunuloj	n.	
old person	maljunulo	n.	
young person	junulo	n.	w
youth	junulo	n. young person	w
young	juna	adj.	w
youth	juneco	n. being young	w
teenager	junulo	n.	w
older	pli maljuna	adj.	
]

_labor_ = [
labour	laboro	n.	
labourer	laboristo	n.	w
work	labori	v.ntr	
workman	laboristo	n.	w
earn	perlabori	v.tr	
foreman	laborestro	n.	w
hardworking	laborema	adj.	w
drudgery	teda laborado	n. tedious ongoing work	
]

_mond_ = [
world	mondo	n.	w
worldly	monda	adj.	w
on earth	en la mondo	phr. in the world	w
]

_mens_ = [
mind	menso	n.	
mindless	senmensa	adj. not having a mind	
sane	mense sana	adj.	w
mental	mensa	adj. psych, use 'psika' when technical	w
mentally	mense	adv. psych, use 'psike' when technical	w
mental blank	mensa malpleno	phr.	w
]

_konfuz_ = [
confusion	konfuzo	n.	
puzzled	konfuzita	adj.	w
dazed	konfuzite	adv.	w
muddled	konfuzita	adj.	w
bewildering	konfuzanta	adj.	w
bewilderment	konfuzo	n.	w
it puzzled	konfuzis	v.tr	w
]

_mirakl_ = [
miraculously	mirakle	adv.	w
]

_admir_ = [
awe	admiro	n. admiration	
awed	admirante	adv.	
admiration	admiro	n.	w
admirer	admiranto	n.	w
admiringly	admirante	adv.	w
]

# -MIR-
_mir_ = [
awe	miro	n.	w
amazement	miro	n.	w
awed	mirigite	adv. with surprise	
fantastic	mirinda	adj. such as to cause amazement	
amazement	mirigeco	n.	w
amaze	mirigi	v.tr	w
astonish	mirigi	v.tr	w
amazing	miriga	adj.	w
wondrous	mirinda	adj.	w
wonder	mirindaĵo	n. wonderful thing	w
wonderful	mirinda	adj.	w
wonder	miro	n.	w
wonderful thing	mirindaĵo	n.	
marvellous	mirinda	adj.	w
amazingly	mirinde	adv.	w
astounding	miriga	adj.	
little wonder	ne mirinde	phr.	w
]

_spec_ = [
type	speco	n.	
sort	speco	n.	
kind	speco	n.	w
of a different sort	malsamaspeco	n.	
of some sort	iaspeca	adj.	
]

_grav_ = [
importance	graveco	n.	w
matters	gravas	v.ntr	w
slight	malgrava	adj. not serious	
unimportant	negrava	adj.	
significantly	grave	adv.	
it’s nothing	tute ne gravas	phr. reassuring words	
lesser	malpli grava	phr. less serious	
no matter	ne gravas	v.ntr	w
]

_lac_ = [
tired	laca	adj.	w
wearily	lace	adv.	w
weary	laca	adj.	w
tire	lacigi	v.tr to make one tired	w
weariness	laceco	n. fatigue	w
would tire	lacigus	v.tr	
weary	laciga	adj.tiring	w
exhaustion	lacego	n.	w
grew tired	laciĝis	v.ntr	
exhausted	lacega	adj. very tired	
]

_send_ = [
sent away	forsendis	v.tr	
refer	plusendi	v.tr something to someone	w
send on to	plusendi	v.tr send something to someone	
sending	sendi	v.tr	
sent	sendis	v.tr	
dismiss	forsendi	v.tr send away	w
would send	sendus	v.tr	
send away	forsendi	v.tr	
transmitter	sendilo	n. eg radio	w
]

_voc_ = [
voice	voĉo	n.	
voiceless	senvoĉa	adj.	
unvocal	senvoĉa	adj. 	w
smoothly	glatvoĉe	adv. using a smoothly tone of voice	
]

# -IMAG-
_imag_ = [
imagine	imagi	v.tr	w
fancied	imagis	v.tr	
picture	imagi	v.tr imagine	w
imagination	imago	n.	w
imaginative	imagema	adj.	w
imagined	imagata	adj. ant. reala	w
inconceivable	neimagebla	adj. unimaginable	w
may be imagined	eble estus imagata	phr.	
unimaginable	neimagebla	adj.	w
fancy	imago	n. imagination	w
]

_not_ = [
note	noti	v.tr make note of, written or mentally	w
note	noto	n. short reminder written to yourself	w
mark	noti	v.tr make note of	w
record	noti	v.tr	w
]

_pretend_ = [
claim	pretendi	v.tr claim something to which one claims to have a right	
unpretentious	senpretenda	adj.	w
claim	pretendo	n. assertion of right, subject of dispute, assertion of qualities	
pretence	pretendo	n. claim of having a right or flattering qualities	w
]

_maĉ_ = [
chewing	maĉo	n.	w
crisp	krakmaĉa	adj.	w
crunchy	krakmaĉa	adj.	w
]

_favor_ = [
be favorable toward	favori	v.tr	
favor	favori	v.tr be favorable toward	w
favored	favorata	adj.	
favourable	favora	adj. eager to grant advantage to	
favoured	favoris	v.tr	
boon	favoro	n. favor granted	w
favour	favoro	n.	w
favour	favoroj	n.	w
]

_dom_ = [
house	domo	n.	w
manor	domego	n.	
manor house	domego	n.	
mansion	domego	n.	
loss	domaĝo	n. regrettable loss actual or potential	
outdoor	eksterdoma	adj.	
within doors	intern'dome	adv.	
]

_konsekv_ = [
consequently	konsekvence	adv.	
consistent	konsekvenca	adj.	
consistently	konsekvence	adv.	
logical	konsekvenca	adj.	
logical result	konsekvenco	n.	
orthodox	konsekvenca	adj.	
therefore	konsekvence	phr.	
]

_sekv_ = [
consequence	sekvo	n.	
consequently	sekve	adv.	
fall-out	sekvo	n.	
follow	sekvi	v.tr	
next	sekva	adj.	w
sequence	sekvenco	n.	
subsequent event	sekvo	n.	
subsequently	sekve	adv.	
thus	sekve	adv.	
would ensue	sekvus	v.tr	
succession	sinsekvo	n.	w
following	sekva	adj. subsequent	w
following	sekvante	adv.	
]

_konstant_ = [
permanent	konstanta	adj. not changing with time	
regular	konstanta	adj. not changing with time	
constantly	konstante	adv.	w
]

klasik_ = [
classic	klasika	adj.	w
classical	klasika	adj.	w
]

_last_ = [
last	lasta	adj. after all the others	
latter	lasta	adj.	
recent	lasta	adj.	w
latest	lasta	adj.	w
latter	ĉi-lasta	adj. refering to the second of two, near the end, or closer to now	w
]

_streĉ_ = [
exertion	streĉo	n.	
great effort	streĉo	n.	
pull longer	streĉi	v.tr	
strain	streĉi	v.tr	
stretch	streĉi	v.tr	
stretching	streĉa	adj. causing tension	
tense	streĉa	adj. eg re people, situations, stories, relations	w
tension	streĉo	n.	w
tightly wound up	streĉita	adj.	
wind	streĉi	v.tr wind a watch	
tense	streĉita	adj. eg tense voice	w
tense	streĉita	adj. eg tense voice	w
]

_sukces_ = [
fail	malsukcesi	v.ntr	w
fail	malsukcesigi	v.tr	w
unsuccessful	sensukcesa	adj. unsuccessful as a single event	
succeed	sukcesi	v.ntr	w
success	sukceso	n.	w
]

_fiks_ = [
fix	fiksi	v.tr attach to a place	
stuck	fiksite	adv.	
fastened itself	fiksiĝis	v.ntr	
attached	alfiksata	adj.	w
had fastened on	fiksiĝis	v.ntr	
jammed	fiksiĝis	v.ntr	
loose	malfiksa	adj.	
loosen	malfiksi	v.tr	w
fastened	alfiksita	adj.	
fastened	fiksita	adj.	
was not fixed	ne estis fiksita	adj.	
]

_las_ = [
leave	lasi	v.tr	w
left	lasis	v.tr to leave behind	
let	lasi	v.tr	w
leave	forlasi	v.tr go away from	w
left	forlasita	adj. not taken	
let in	enlasi	v.tr	w
desert	forlasi	v.tr	w
omission	preterlaso	n.	w
quit	forlasi	v.tr	w
desertion	forlasiĝo	n. abandonment	w
let go	delasi	v.tr	w
]

_kontrol_ = [
check	kontroli	v.tr	w
check out	kontroli	v.tr	
inspect	kontroli	v.tr	w
supervise	kontroli	v.tr	
]

_nombr_ = [
countless	nenombrebla	adj. MATH	w
manifold	multnombra	adj.	w
counter	nombrilo	n. numbering device 	
numerous	multnombra	adj. 	w
unnumbered	ne nombrataj	adj. too many to keep up with	w
]

_demand_ = [
ask	demandi	v.tr inquire, ask about something TALK	w
question	demando	n. TALKING	w
questioningly	demande	adv.	w
inquiry	demandado	n. ongoing questions	w
]

_postul_ = [
demand	postuli	v.tr	w
require	postuli	v.tr	w
exacting	postulema	adj. demanding	w
claim	postuli	v.tr express one's will that someone give or do something	
]

_barakt_ = [
flounder	barakti	v.ntr	w
struggling	baraktanta	adj. ntr	
struggled	baraktis	v.ntr	w
struggle	barakto	n.	w
]

_krut_ = [
steeply	krute	adv.	w
cliff	krutaĵo	n. any cliff, a steep place	w
steep	kruta	adj. sloping greatly	w
precipitous	krutega	adj.	w
]

_okup_ = [
occupy	okupi	v.tr	
occupy oneself	okupiĝi	v.ntr	w
busy	okupita	adj.	
idle	senokupa	adj.	w
idly	senokupe	adv.	w
held	okupis	v.tr occupied	
taken up with	okupita pri	phr.	
]

_prefer_ = [
prefer	preferi	v.tr	w
preferred	preferata	adj.	
favorite	preferata	adj. preferred	
would rather	preferus	v.tr	
]

_dezir_ = [
wish	deziri	v.tr	w
wishes	deziras	v.tr	
wish	deziro	n.	w
desire	deziri	v.tr	w
desire	deziro	n.	w
désirée	dezirata	adj. French, desired one	
]

_dik_ = [
bulky	dika	adj. plump	w
stout	dika	adj.	
plump	dika	adj.	w
thinly	maldike	adv.	w
fat	dika	adj. of people or animals	
thick	dika	adj.	w
thin	maldika	adj.	w
]

_vag_ = [
tramp	vagado	n. wandering	w
wandering	vagi	v.ntr	w
roving	vaganta	adj.	w
]

_prem_ = [
press	premi	v.tr	w
pressing up	premadi	v.tr	
pressure	premo	n.	w
clasping	kunprema	adj.	
crush	dispremi	v.tr	w
pressed about	kunpremiĝis ĉirkaŭ	phr. squeezed into a surrounding crowd	
stifling	subpremanta	adj. opporessive or subpressive	w
caked	kunpremita	phr. eg caked-sand	w
pent-up	subpremita	adj.	w
]

_premi_ = [
prize	premii	v.tr	
prize	premio	n.	w
]

_ŝrank_ = [
case	ŝranko	n. eg display-case	w
cabinet	ŝranko	n.	
clothes closet	ŝranko	n.	
cupboard	ŝranko	n.	w
mantel	kamenŝranko	n. mantelpiece	w
]

_vort_ = [
word	vorto	n. incl verbal promise	w
password	pasvorto	n.	w
literally	laŭvorte	adv.	w
upon my word	je mia vorto	phr.	w
]

_fad_ = [
faded	fadis	v.ntr	w
began to fade	ekfadis	v.ntr	
faded away	fadis	v.ntr	w
faded out	fadis	v.ntr	w
]

_kirl = [
stir	kirli	v.tr	w
whirl	kirliĝi	v.ntr	
curling	kirliĝanta	adj.	
scramble	kirliĝo	n.	
swirling	kirliĝanta	adj.	w
]

_tag_ = [
day	tago	n.	w
in the daytime	tage	adv.	w
daily	ĉiutage	adv.	w
two days later	du tagojn poste	adv.	
dawn	tagiĝe	adv.	w
dawn	tagiĝo	n.	w
just at dawn	ĝuste je tagiĝo	phr.	w
all day	dum la tuta tago	phr.	
birthday	naskiĝtago	n.	w
]

_garanti_ = [
guarantee	garantio	n.	
guaranteeing	garantiante	adv.	
surety	garantiulo	n.  a hostage given as guarantor	w

]

# -ESPER-
_esper_ = [
despairing	malespera	adj.	w
hopelessness	senespereco	n.	
hopeless	senespera	adj.	
hope	esperi	v.tr	
hope for	esperi	v.tr	
hopeful	esperplena	adj.	w
hopefully	espereble	adv.	w
in the hope of	esperante	adv.	
despair	malespero	n.	
desperately	malespere	adv.	w
forlorn	malespera	adj.
hope so	esperas jes	phr.	s
]

_flag_ = [
flag	flagi	v.tr adorn with a flag	w
flag	flago	n.	
]

_pacienc_ = [
patiently	pacience	adv. EMOTION	w
impatient	senpacienca	adj.	w
patience	pacienco	n.	w
]

_gajn_ = [
earn	gajni	v.tr money	
gain	gajni	v.tr	
win	gajni	v.tr money	
]

_lign_ = [
wood	ligno	n.	w
wooden	ligna	adj.	w
]

_koncern_ = [
worry	koncerno	n.	
affect	koncerni	v.tr to concern, relate to, affect	
concern	koncerni	v.tr	
relate to	koncerni	v.tr	
]

_rimed_ = [
resource	rimedo	n.	w
device	rimedo	n.	
means	rimedo	n.	
medium	rimedo	n.	
solution	rimedo	n.	
]

_lok_ = [
displaced	delokitaj	adj.	
displacement	delokeco	n.	
local	loka	adj.	
place	loko	n.	
seat	sidloko	n. place to sit	w
spot	loko	n.	w
elsewhere	aliloke	adv.	w
]

_protest_ = [
protest	protesto	n.	2
remonstrance	protesto	n.	w
acquiescence	malprotesto	n.	w
]

_fiask_ = [
failure	fiasko	n. 	w
]

_lum_ = [
dim	mallumeta	adj. not bright	
dimness	mallumo	n.	w
light	lumo	n. lit. or fig. visible radiation, light source, or part of painting	
radiance	lumeco	n.	w
illuminating	lumiganta	adj.	w
luminous	luma	adj.	w
lit	lumigita	adj.	w
darkened	mallumigita	adj.	
darkness	mallumo	n.	w
dimming	mallumiĝanta	adj.	
semidarkness	duonmallumo	n.	
dark	malluma	adj. lacking light, gloomy, irrational, evil	
sunlit	sunlumita	adj.	w
moonlight	lunlumo	n.	w
moonlit	lunluma	adj.
starlight	stellumo	n.	w
starlit	stelluma	adj.	
dawn-lit	tagiĝo-lumigita	adj. 	
dimness	mallumeco	n.
darker	pli malluma	adj.	w
]

_long_ = [
long	longa	adj.	w
length	longo	n.	w
yearlong	jarlonga	adj.	w
long	longe	adv. for a long time	w
brief	mallonga	adj.	w
briefly	mallonge	adv.	
recently	antaŭ nelonge	adv.	w
long gone	for jam longe	phr.	
longer	pli longe	adv.	
at length	laŭlonge	adv.	w
long since	antaŭlonge	adv.	w
]

_oblong_ = [
oblong	oblonga	adj. SHAPE	w
]

_temp_ = [
time	tempo	n. as in 'time of day'	
recently	lastatempe	adv.	w
only a while ago	antaŭ nur iom da tempo	phr.	
present day	nuntempo	n.	
these days	nuntempe	adv.	w
at the same time	samtempe	adv.	w
interval	intertempo	n. time between events	w
at the same time	samtempe	adv.	w
at the time	tiutempe	adv.	w
simultaneously	samtempe	adv.	W
for the nonce	nuntempe	adv.	w
ancient	pratempa	adj.	
at any other time	en ajna alia tempo	phr.	
at such a time	je tia tempo	phr.	
a bit	iom da tempo	phr. a bit of time	
awhile	dum iom da tempo	phr.	w
for a little	dum iom da tempo	phr.	
little while	dum iom da tempo	phr. a little while	
all the time	dum la tuta tempo	phr.	
in due course	post iom da tempo	n.	
spent time	pasigis tempon	phr.	w
at once	samtempe	adv. at the same time	w
in time	ĝustatempe	adv.	w
at the time	je la tempo	phr.	w
]

_praktik_ = [
practical	praktika	adj. not theoretical	
practical experience	praktiko	n. as against theory	
practice	praktiki	v.tr practice a profession	
practice	praktiko	n. as against theory	
profession	praktiko	n. as against theory	
are practiced	praktikitaj	adj.	
]

_pruv_ = [
proof	pruvo	n.	
show	pruvi	v.tr by reasoning	
prove	pruviĝi	v.ntr show oneself to be	w
prove	pruvi	v.tr	w
]

_hom_ = [
human being	homo	n.	w
humanity	homaro	n. all humans	w
man	homo	n. gender-neutral sense	
people	homoj	n.	w
human	homa	adj.	w
man	homaro	n., humanity	
deserted	senhoma	adj.	
inhuman	nehoma	adj.	w
mankind	homaro	n.	w
crowd	homamaso	n.	
crowded	homamasa	adj. consider homplena as preferable	
]

_vizit_ = [
visit	viziti	v.tr	w
pay a visit to	viziti	v.tr	w
frequent	vizitadi	v.tr visit regularly	w
]

_kav_ = [
cavity	kavo	n.	
hole	kavo	n.	
hollow	kava	adj.	
dimple	kavo	n.	
sunken	kava	adj.	
sunken spot	kavo	n.	w
eye-socket	kavo	n.	w
]

_afabl_ = [
kindly	afabla	adj.	w
kindness	afableco	n.	w
kind	afabla	adj.	
]

_font_ = [
font	fonto	n.	
origin	fonto	n.	
source	fonto	n.	
spring	fonto	n. water source	
fountain	fonto	n.	
]

_fontan_ = [
fountain	fontano	n.	w
]

_stabl_ = [
trestle	stablo	n.	
workbench	stablo	n.	w
workstand	stablo	n.	w
easel	stablo	n.	w
]

# -FARB-
_farb_ = [
paint	farbi	v.tr to apply paint, non-artistically	
paint	farbo	n. liquid paint medium	
painter	farbisto	n. non-atristic painter	
airbrush	pistolfarbi	v.tr to paint with a sprayer	
spraypaint	pistolfarbi	v.tr to paint with a sprayer	w
watercolor	akvofarbo	n.	
]

# -TIM-
_tim_ = [
fear	timo	n.	w
afraid	tima	adj.	w
frightened	tima	adj.	w
am afraid	timas	v.tr	
fears	timas	v.tr	
was afraid	timis	v.tr	
daunt	timigi	v.tr	w
frightful	timiga	adj.	w
was not afraid	ne timis	v.tr	
frightfully	timige	adv.	w
making him fearful	timigante lin	phr.	
fearsomely	timige	adv.	w
dread	timeginda	adj. worthy of great fear	
apprehension	antaŭtimo	n.	w
frightens	timigas	v.tr	w
lest	pro timo ke	phr. for fear that	
dread	timego	n.	w
for fear of	timante	adv. 	w
fear	timiĝi	b.ntr	w
]

_sinjor_ = [
sir	sinjoro	n.	
madam	sinjorino	n.	
gentleman	sinjoro	n.	w
gentlemen	sinjoroj	n.	w
Lord	Sinjoro	n. 	w
Lord	Sinjoro	n. 	w
lady	sinjorino	n.	w
]

_sid_ = [
sit	sidi	v.ntr	w
sat	sidis	v.ntr	
sat on	sidadis	v.ntr continued to sit	
sat out	sidis rande	adv.	
sitting up	sidiĝante rekte	phr.	
sits up	rekte sidiĝas	phr.	
sitting-out	sidi rande	phr. sitting on the side-lines	
]

_perpleks_ = [
perplexed	perpleksa	adj.	w
bewildered	perpleksa	adj.	w
]

_anim_ = [
soul	animo	n.	w
silly	facilanima	adj. light-hearted	w
lighthearted	facilanima	adj.	w
old faithful soul	fidelanimulon	phr.	
light-heartedly	facilanime	adv. easy-going, lit. easy-souled	w
shade	ombra animo	phr. shadowy spirit	
]

_amas_ = [
pile	amaso	n.	w

mass	amaso	n.	
amass	amasigi	v.tr	w
in large quantities	amase	adv.	
crowd	amaso	n.	
mob	amaso	n.	w
throng	amaso	n.	w
in throngs	amase	adv.	
flock	amasiĝi	v.ntr to pile up or become a crowd	w
]

_reĝ_ = [
king	reĝo	n.	w
queen	reĝino	n. 	w
]

_alud_ = [
allude to	aludi	v.tr	
speak of	aludi	v.tr	
hint	aludi	v.tr	w
reference	aludo	n. indirectly mentioning a thing	
referring to	aludante	adv.	
]

_traf_ = [
attain	trafi	v.tr to attain a goal	w
catch	trafi	v.tr catch a bus etc	
hit	trafi	v.tr to hit a target	w
stricken	trafita	adj.	
comes over	trafas	v.tr as in 'fear comes over me'	
came over	trafis	v.tr as in "disappointment came over him"	w
]

_ĉiz_ = [
chisel	ĉizi	v.tr	w
chisel	ĉizilo	n.	w
chiselled	ĉizita	adj.	
